TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0006338,2025-04-19 06:47:00,BATCH_00032,RCP_007,PRESS_10,MACH_03,B,18.71,60.67,2.98,133.23,174.69,2.24,18.86,972.0,8.42,5.3,11.7,8.21,8.89,0.46,18.3,5,0,OK,0.0625
TIRE_0006339,2025-04-10 11:47:00,BATCH_00005,RCP_013,PRESS_06,MACH_05,C,20.74,41.62,9.68,116.5,175.62,2.93,17.08,895.0,7.87,4.84,10.99,10.37,8.65,1.09,8.87,4,0,OK,0.0809
TIRE_0006340,2025-03-03 18:52:00,BATCH_00391,RCP_023,PRESS_08,MACH_03,C,22.57,50.87,0.0,117.14,177.26,1.98,18.27,816.0,8.02,5.36,11.58,9.08,7.54,0.93,25.18,5,0,OK,0.0305
TIRE_0006341,2025-05-04 11:00:00,BATCH_00292,RCP_009,PRESS_04,MACH_02,C,17.13,66.38,11.28,117.94,175.11,1.88,19.88,975.0,8.05,5.47,12.01,8.61,7.73,1.47,11.53,4,0,OK,0.0783
TIRE_0006342,2025-04-04 23:18:00,BATCH_00375,RCP_027,PRESS_03,MACH_08,C,21.84,66.56,9.4,99.16,169.86,3.16,19.48,924.0,7.81,5.5,12.46,10.0,8.71,0.64,29.52,5,0,OK,0.0601
TIRE_0006343,2025-06-21 20:53:00,BATCH_00011,RCP_016,PRESS_05,MACH_06,A,21.21,58.88,32.04,100.47,173.98,2.31,19.23,931.0,7.93,4.9,11.35,8.74,7.65,1.02,16.87,4,0,OK,0.0898
TIRE_0006344,2025-01-05 12:27:00,BATCH_00380,RCP_008,PRESS_04,MACH_07,C,22.41,45.86,39.93,127.44,173.92,2.45,18.59,895.0,8.62,4.84,12.38,8.33,,0.84,29.39,5,0,OK,0.0569
TIRE_0006345,2025-03-09 08:21:00,BATCH_00255,RCP_020,PRESS_11,MACH_01,C,25.08,42.73,25.77,,175.79,1.41,20.29,909.0,8.11,5.46,11.0,4.95,9.14,0.49,14.74,4,0,OK,0.0528
TIRE_0006346,2025-04-25 04:03:00,BATCH_00282,RCP_015,PRESS_04,MACH_03,B,17.15,51.31,19.48,135.42,168.52,2.8,16.6,913.0,7.4,5.41,11.32,11.51,6.74,1.12,4.84,4,0,OK,0.0939
TIRE_0006347,2025-02-14 11:17:00,BATCH_00133,RCP_003,PRESS_09,MACH_07,B,27.82,47.16,29.39,104.92,172.31,1.19,20.79,1031.0,7.72,5.05,11.25,7.76,7.67,0.93,19.0,4,0,OK,0.0617
TIRE_0006348,2025-01-23 05:51:00,BATCH_00100,RCP_005,PRESS_02,MACH_02,C,28.21,55.79,29.14,107.84,175.87,1.58,19.18,1001.0,7.29,4.62,11.16,7.35,9.07,0.69,7.03,4,0,OK,0.084
TIRE_0006349,2025-05-20 20:25:00,BATCH_00004,RCP_014,PRESS_12,MACH_03,A,11.6,62.42,20.35,97.44,168.18,1.0,16.9,899.0,8.17,5.77,11.1,9.71,7.69,0.72,27.25,5,0,OK,0.0681
TIRE_0006350,2025-03-10 02:59:00,BATCH_00310,RCP_004,PRESS_11,MACH_01,C,26.99,49.22,20.38,128.7,169.29,2.97,18.54,1040.0,8.35,4.84,11.81,8.8,6.98,0.67,17.21,4,0,OK,0.0742
TIRE_0006351,2025-05-07 21:41:00,BATCH_00272,RCP_001,PRESS_04,MACH_02,C,16.51,58.58,32.6,146.44,174.89,2.61,16.44,906.0,8.15,5.34,11.27,9.44,6.33,0.99,22.09,5,0,OK,0.109
TIRE_0006352,2025-06-29 02:39:00,BATCH_00017,RCP_016,PRESS_09,MACH_01,B,23.38,57.67,45.91,121.55,180.61,1.54,20.04,899.0,8.38,5.27,11.96,7.72,6.56,0.64,32.73,4,0,OK,0.0855
TIRE_0006353,2025-04-27 14:00:00,BATCH_00136,RCP_010,PRESS_01,MACH_04,C,18.33,52.43,19.41,101.44,175.74,2.64,18.32,945.0,7.84,5.22,11.1,11.05,7.24,1.48,27.29,5,1,Separation,0.0679
TIRE_0006354,2025-05-04 19:13:00,BATCH_00058,RCP_005,PRESS_06,MACH_04,C,17.63,54.12,20.79,90.54,169.79,2.41,19.35,1060.0,7.33,4.95,11.65,11.73,8.98,0.85,17.56,5,0,OK,0.0611
TIRE_0006355,2025-03-05 02:03:00,BATCH_00088,RCP_010,PRESS_11,MACH_05,C,27.69,60.76,41.58,132.47,170.84,0.88,17.46,964.0,,5.22,11.44,10.24,5.27,1.13,26.18,4,0,OK,0.1213
TIRE_0006356,2025-01-24 19:39:00,BATCH_00197,RCP_011,PRESS_07,MACH_01,A,25.92,56.5,7.97,131.18,172.07,2.63,17.66,972.0,8.15,5.42,11.07,11.4,9.39,1.18,5.13,5,0,OK,0.0577
TIRE_0006357,2025-05-06 05:53:00,BATCH_00018,RCP_004,PRESS_03,MACH_05,C,17.28,65.89,13.9,135.71,170.85,3.08,18.17,914.0,8.38,5.0,11.31,9.91,6.76,0.71,11.63,4,0,OK,0.1014
TIRE_0006358,2025-05-06 21:41:00,BATCH_00217,RCP_003,PRESS_02,MACH_05,B,14.87,63.06,18.23,125.68,172.32,2.26,18.87,999.0,7.97,5.73,10.84,9.03,9.17,0.3,20.04,4,0,OK,0.0727
TIRE_0006359,2025-01-01 09:44:00,BATCH_00152,RCP_009,PRESS_05,MACH_02,A,23.72,61.85,27.06,124.99,179.32,2.11,17.88,917.0,7.3,5.54,11.35,9.74,7.14,0.77,21.67,4,0,OK,0.0808
TIRE_0006360,2025-02-01 18:47:00,BATCH_00170,RCP_001,PRESS_10,MACH_01,A,27.63,38.2,18.86,134.06,174.47,2.4,17.84,1009.0,7.67,5.6,11.38,10.09,11.23,0.86,21.93,5,1,UniformityFail,0.0604
TIRE_0006361,2025-06-25 09:17:00,BATCH_00348,RCP_029,PRESS_06,MACH_01,B,19.17,45.18,0.0,123.74,175.51,1.32,17.74,920.0,7.76,5.14,11.13,8.99,,0.78,17.38,5,0,OK,0.0313
TIRE_0006362,2025-05-09 22:19:00,BATCH_00393,RCP_012,PRESS_04,MACH_07,A,11.1,49.98,17.61,131.0,170.33,1.74,18.76,955.0,8.04,4.81,10.38,11.12,7.56,0.6,22.98,4,0,OK,0.0879
TIRE_0006363,2025-06-27 20:23:00,BATCH_00215,RCP_023,PRESS_06,MACH_03,A,18.95,64.27,0.0,118.0,176.41,2.81,19.77,989.0,7.79,5.24,11.24,12.38,7.32,0.86,23.92,4,0,OK,0.0514
TIRE_0006364,2025-05-19 14:30:00,BATCH_00268,RCP_011,PRESS_09,MACH_02,B,16.24,73.54,34.83,111.58,177.92,2.17,16.27,969.0,7.98,5.21,11.09,6.77,6.09,0.91,2.53,5,0,OK,0.0481
TIRE_0006365,2025-03-16 09:00:00,BATCH_00016,RCP_024,PRESS_01,MACH_06,A,28.51,60.5,37.81,94.55,175.74,1.18,19.93,1001.0,8.43,4.96,11.33,8.23,8.67,1.06,20.16,4,0,OK,0.0758
TIRE_0006366,2025-06-23 14:45:00,BATCH_00132,RCP_017,PRESS_01,MACH_05,B,21.6,57.27,25.03,118.6,173.15,1.29,18.7,893.0,8.21,5.29,11.36,10.19,4.92,0.84,15.21,5,0,OK,0.0619
TIRE_0006367,2025-04-16 13:34:00,BATCH_00372,RCP_020,PRESS_10,MACH_08,B,19.7,63.38,23.98,127.81,170.47,2.92,19.32,994.0,7.58,5.08,11.55,9.51,9.97,0.81,22.09,4,0,OK,0.1138
TIRE_0006368,2025-05-18 14:47:00,BATCH_00298,RCP_014,PRESS_08,MACH_08,B,19.17,50.8,15.83,105.06,173.78,1.58,18.87,753.0,8.02,4.79,11.58,12.68,6.97,1.29,21.97,4,0,OK,0.1184
TIRE_0006369,2025-04-04 23:30:00,BATCH_00148,RCP_008,PRESS_04,MACH_01,A,24.95,70.46,20.33,136.29,176.68,1.89,19.54,1144.0,8.37,5.06,11.08,8.14,9.3,0.57,6.94,4,0,OK,0.0683
TIRE_0006370,2025-01-06 15:04:00,BATCH_00385,RCP_001,PRESS_01,MACH_08,A,24.67,57.28,17.72,106.61,173.0,1.63,21.32,895.0,8.12,5.62,12.2,6.32,10.24,0.86,24.08,4,0,OK,0.051
TIRE_0006371,2025-02-21 03:41:00,BATCH_00095,RCP_027,PRESS_01,MACH_02,A,27.01,40.51,12.64,106.17,179.19,3.07,18.04,977.0,7.84,4.67,11.52,8.22,5.15,0.33,18.07,5,0,OK,0.031
TIRE_0006372,2025-03-13 02:02:00,BATCH_00213,RCP_024,PRESS_01,MACH_06,A,26.34,43.35,,108.27,176.24,1.83,17.43,1017.0,9.03,4.36,11.2,7.77,3.2,0.86,26.52,5,0,OK,0.0248
TIRE_0006373,2025-02-08 19:30:00,BATCH_00329,RCP_005,PRESS_11,MACH_06,C,26.74,47.51,25.67,106.99,177.51,2.17,18.29,929.0,7.27,5.43,11.19,11.61,8.69,1.49,32.43,5,0,OK,0.0765
TIRE_0006374,2025-06-11 03:05:00,BATCH_00013,RCP_023,PRESS_02,MACH_05,C,19.87,42.73,27.82,113.35,174.4,1.37,18.5,947.0,7.46,5.21,11.46,7.33,4.88,0.72,22.69,3,0,OK,0.0668
TIRE_0006375,2025-06-03 11:42:00,BATCH_00163,RCP_013,PRESS_06,MACH_05,B,22.88,68.79,21.06,132.76,167.0,2.25,18.73,795.0,7.63,4.75,11.1,12.85,10.26,0.66,21.93,2,1,UniformityFail,0.305
TIRE_0006376,2025-04-07 08:31:00,BATCH_00119,RCP_008,PRESS_02,MACH_01,A,21.5,45.06,11.95,125.76,179.63,0.5,20.13,775.0,8.12,5.41,11.1,6.54,6.38,0.8,11.73,4,0,OK,0.0489
TIRE_0006377,2025-04-13 00:24:00,BATCH_00070,RCP_015,PRESS_09,MACH_02,A,21.76,80.19,15.89,110.86,176.36,1.94,20.29,832.0,8.44,5.15,11.08,7.1,7.77,0.63,22.56,5,0,OK,0.0858
TIRE_0006378,2025-04-23 01:00:00,BATCH_00279,RCP_002,PRESS_04,MACH_05,A,17.48,55.07,0.0,115.72,175.2,1.93,18.84,940.0,7.76,5.1,11.92,12.47,5.25,1.09,30.06,4,0,OK,0.064
TIRE_0006379,2025-01-13 11:55:00,BATCH_00254,RCP_010,PRESS_01,MACH_01,C,25.35,58.87,7.31,129.02,175.54,1.7,17.54,896.0,7.82,5.29,11.97,11.71,10.35,0.78,46.12,5,0,OK,0.0629
TIRE_0006380,2025-01-18 01:10:00,BATCH_00314,RCP_009,PRESS_08,MACH_08,B,26.22,46.83,14.39,137.42,175.74,1.23,18.47,916.0,8.07,5.83,11.26,7.39,12.02,0.92,17.23,5,0,OK,0.0444
TIRE_0006381,2025-02-16 20:05:00,BATCH_00011,RCP_016,PRESS_10,MACH_06,A,28.12,40.56,25.23,101.78,172.7,2.52,19.69,897.0,8.04,5.67,11.79,13.04,7.27,0.87,33.06,4,0,OK,0.0798
TIRE_0006382,2025-02-08 20:45:00,BATCH_00143,RCP_009,PRESS_08,MACH_07,B,24.19,70.17,27.42,109.22,175.72,3.06,17.83,981.0,8.28,5.38,10.89,10.99,8.29,0.78,24.26,4,0,OK,0.1412
TIRE_0006383,2025-06-20 17:37:00,BATCH_00330,RCP_017,PRESS_01,MACH_08,A,16.0,51.64,13.31,115.96,171.69,2.56,18.65,957.0,8.25,5.43,11.79,11.12,8.37,0.79,,4,0,OK,0.0749
TIRE_0006384,2025-04-26 08:26:00,BATCH_00255,RCP_020,PRESS_11,MACH_06,A,17.99,56.95,25.24,118.39,176.69,1.29,17.81,976.0,7.89,4.54,11.52,11.62,6.11,1.03,23.86,4,1,UniformityFail,0.0788
TIRE_0006385,2025-03-06 11:55:00,BATCH_00217,RCP_003,PRESS_07,MACH_07,C,27.22,52.46,26.78,139.81,,1.57,18.77,876.0,8.15,5.34,11.2,9.44,8.4,0.68,34.82,4,0,OK,0.0973
TIRE_0006386,2025-06-29 08:55:00,BATCH_00236,RCP_022,PRESS_04,MACH_03,C,22.53,46.39,26.51,117.37,173.17,2.94,17.02,994.0,7.51,5.22,11.12,10.68,9.28,0.88,20.89,4,0,OK,0.1023
TIRE_0006387,2025-04-22 00:28:00,BATCH_00308,RCP_017,PRESS_09,MACH_03,B,16.33,78.03,13.2,141.94,173.89,1.45,18.09,853.0,8.26,5.3,11.22,8.65,8.11,0.73,17.96,3,0,OK,0.1037
TIRE_0006388,2025-05-15 16:49:00,BATCH_00080,RCP_021,PRESS_03,MACH_05,A,11.42,65.2,14.47,125.73,176.82,1.67,17.63,875.0,8.2,5.21,11.2,10.97,7.65,0.63,33.05,5,0,OK,0.0634
TIRE_0006389,2025-02-15 10:53:00,BATCH_00308,RCP_017,PRESS_07,MACH_07,A,26.75,33.38,10.84,124.96,176.28,2.52,20.03,821.0,7.65,5.45,11.95,10.56,9.12,0.56,8.75,5,0,OK,0.0344
TIRE_0006390,2025-04-23 12:38:00,BATCH_00202,RCP_028,PRESS_12,MACH_07,C,13.7,73.3,26.11,119.64,172.83,2.03,22.12,927.0,7.87,5.56,11.11,8.55,6.18,0.61,38.88,4,0,OK,0.114
TIRE_0006391,2025-03-17 22:39:00,BATCH_00303,RCP_001,PRESS_09,MACH_08,B,23.18,38.74,12.98,130.89,173.76,2.16,20.63,872.0,7.92,4.72,11.99,9.53,9.06,1.17,10.55,4,0,OK,0.0571
TIRE_0006392,2025-02-24 09:10:00,BATCH_00205,RCP_014,PRESS_06,MACH_04,A,25.55,76.87,28.01,126.97,176.81,1.51,18.54,949.0,9.43,4.98,12.02,10.69,11.18,0.93,21.49,4,0,OK,0.1126
TIRE_0006393,2025-02-25 12:20:00,BATCH_00284,RCP_015,PRESS_06,MACH_05,A,28.83,54.31,17.46,128.41,174.34,1.52,17.18,990.0,7.35,5.24,11.51,9.18,8.2,0.9,21.55,4,0,OK,0.1087
TIRE_0006394,2025-01-17 15:27:00,BATCH_00239,RCP_010,PRESS_12,MACH_07,A,27.78,56.66,19.4,112.51,173.73,2.64,18.89,963.0,8.21,5.61,12.52,9.76,10.77,0.57,26.06,4,0,OK,0.1012
TIRE_0006395,2025-04-23 02:48:00,BATCH_00361,RCP_026,PRESS_12,MACH_05,B,15.31,48.38,20.55,123.93,,1.89,18.51,1065.0,8.24,4.95,12.2,10.04,6.42,0.64,36.47,5,0,OK,0.0404
TIRE_0006396,2025-02-21 21:48:00,BATCH_00082,RCP_014,PRESS_12,MACH_04,B,31.11,47.83,18.01,118.1,176.14,2.33,17.94,939.0,8.8,4.55,12.03,12.02,5.61,0.66,19.27,4,0,OK,0.0624
TIRE_0006397,2025-04-06 09:25:00,BATCH_00398,RCP_006,PRESS_01,MACH_02,B,22.47,49.25,15.9,110.81,174.98,2.06,19.37,764.0,8.41,5.43,11.26,11.79,9.82,0.89,24.09,4,0,OK,0.0776
TIRE_0006398,2025-03-23 03:34:00,BATCH_00341,RCP_020,PRESS_04,MACH_04,B,20.71,61.98,19.74,144.73,174.77,1.93,21.55,806.0,8.03,5.05,11.76,7.76,8.55,0.85,7.42,4,1,Separation,0.0932
TIRE_0006399,2025-01-17 14:12:00,BATCH_00304,RCP_027,PRESS_10,MACH_06,C,25.8,47.21,1.53,102.12,176.46,2.42,20.24,960.0,7.28,5.26,11.57,11.06,7.52,1.08,15.85,4,0,OK,0.0438
TIRE_0006400,2025-06-04 14:15:00,BATCH_00337,RCP_029,PRESS_06,MACH_03,C,19.36,74.61,18.83,109.9,170.79,1.92,19.07,955.0,7.69,5.11,11.33,11.27,4.37,1.46,31.81,3,0,OK,0.1425
TIRE_0006401,2025-03-20 21:32:00,BATCH_00326,RCP_007,PRESS_02,MACH_06,C,24.08,60.47,15.22,128.65,182.13,2.44,19.1,995.0,8.37,6.21,11.93,6.29,8.25,1.16,19.85,4,0,OK,0.0375
TIRE_0006402,2025-05-14 17:48:00,BATCH_00218,RCP_003,PRESS_01,MACH_06,A,14.61,80.92,21.65,104.42,169.43,0.94,18.42,884.0,8.02,4.77,11.33,10.23,7.5,1.03,9.4,4,1,Separation,0.1639
TIRE_0006403,2025-06-29 06:46:00,BATCH_00391,RCP_023,PRESS_11,MACH_03,A,21.48,61.07,11.78,102.01,174.36,2.71,18.49,901.0,7.59,5.22,11.0,10.95,8.53,0.95,23.55,3,0,OK,0.0967
TIRE_0006404,2025-04-20 19:17:00,BATCH_00301,RCP_011,PRESS_11,MACH_06,A,20.25,63.08,8.59,115.18,172.9,2.48,18.61,890.0,7.3,5.36,11.65,8.85,8.42,0.9,22.12,4,0,OK,0.058
TIRE_0006405,2025-04-19 12:35:00,BATCH_00201,RCP_011,PRESS_06,MACH_08,B,19.26,40.01,25.78,116.48,176.79,2.61,15.26,966.0,7.15,5.61,11.6,9.15,4.88,1.06,17.65,5,0,OK,0.0522
TIRE_0006406,2025-03-30 14:08:00,BATCH_00243,RCP_003,PRESS_03,MACH_05,C,21.02,65.57,23.1,139.79,171.32,2.26,17.38,910.0,6.88,4.55,11.67,8.79,9.11,0.74,26.97,4,0,OK,0.1166
TIRE_0006407,2025-04-14 20:59:00,BATCH_00392,RCP_006,PRESS_09,MACH_07,C,20.05,84.88,23.81,129.7,176.91,2.63,20.09,872.0,7.86,5.16,11.6,15.09,8.71,1.04,23.97,4,0,OK,0.1516
TIRE_0006408,2025-03-27 20:38:00,BATCH_00143,RCP_009,PRESS_05,MACH_07,A,19.93,59.31,22.48,122.73,175.21,2.56,17.45,936.0,8.2,4.92,11.9,12.03,8.88,1.0,24.25,5,0,OK,0.0948
TIRE_0006409,2025-04-15 09:06:00,BATCH_00239,RCP_010,PRESS_11,MACH_01,B,22.2,69.04,28.98,101.86,176.02,2.32,19.5,978.0,7.78,5.15,11.37,13.42,7.37,1.17,19.53,4,0,OK,0.1415
TIRE_0006410,2025-04-30 15:57:00,BATCH_00216,RCP_009,PRESS_06,MACH_06,B,15.76,82.2,20.13,121.56,174.27,1.25,19.56,987.0,8.29,5.52,11.2,10.53,6.88,0.2,1.57,4,0,OK,0.0616
TIRE_0006411,2025-01-30 11:25:00,BATCH_00197,RCP_011,PRESS_10,MACH_04,B,24.43,55.63,39.65,128.79,178.28,2.61,19.98,986.0,7.95,4.77,11.72,11.78,9.58,0.73,29.08,5,0,OK,0.0802
TIRE_0006412,2025-02-15 07:15:00,BATCH_00267,RCP_014,PRESS_02,MACH_06,B,29.66,49.5,32.57,124.79,174.27,3.14,16.81,935.0,8.21,5.87,11.34,8.35,10.38,0.73,34.79,5,0,OK,0.0559
TIRE_0006413,2025-02-06 05:11:00,BATCH_00154,RCP_009,PRESS_09,MACH_05,B,27.38,50.28,22.14,91.12,172.46,2.0,16.8,1011.0,8.57,5.31,11.98,7.55,6.96,1.05,19.01,4,0,OK,0.0954
TIRE_0006414,2025-04-28 14:25:00,BATCH_00138,RCP_001,PRESS_08,MACH_08,A,15.15,59.93,6.31,133.5,171.5,1.84,21.12,1040.0,8.22,5.4,11.94,10.93,7.49,0.6,14.23,5,0,OK,0.0403
TIRE_0006415,2025-01-01 06:00:00,BATCH_00224,RCP_007,PRESS_08,MACH_05,A,25.08,65.98,17.4,144.26,179.76,2.49,18.61,966.0,7.44,5.19,11.53,12.67,8.59,0.65,17.59,5,0,OK,0.074
TIRE_0006416,2025-05-15 22:54:00,BATCH_00182,RCP_005,PRESS_06,MACH_05,C,19.84,79.46,29.09,138.62,172.08,2.58,17.11,1017.0,7.71,4.76,11.15,11.2,9.9,0.98,17.82,3,0,OK,0.1589
TIRE_0006417,2025-03-06 22:50:00,BATCH_00155,RCP_014,PRESS_04,MACH_02,C,29.18,36.72,7.91,97.72,171.52,1.56,19.77,953.0,7.85,5.28,10.96,14.93,9.99,1.05,42.02,4,0,OK,0.0827
TIRE_0006418,2025-01-25 12:25:00,BATCH_00083,RCP_005,PRESS_12,MACH_03,C,26.54,49.34,14.48,128.94,176.8,,19.07,898.0,8.92,5.35,12.1,5.52,8.77,0.89,15.27,4,0,OK,0.0612
TIRE_0006419,2025-04-30 12:06:00,BATCH_00383,RCP_029,PRESS_09,MACH_06,C,14.81,52.27,10.59,,173.93,1.64,18.93,858.0,8.32,4.76,12.14,9.91,11.28,0.84,21.4,4,0,OK,0.0871
TIRE_0006420,2025-04-28 23:38:00,BATCH_00307,RCP_010,PRESS_01,MACH_05,A,15.11,64.66,26.96,87.31,174.61,2.03,18.51,920.0,7.28,4.73,11.96,9.93,5.15,1.22,0.0,4,0,OK,0.0894
TIRE_0006421,2025-01-13 22:55:00,BATCH_00208,RCP_030,PRESS_02,MACH_06,C,26.96,51.55,11.72,136.47,178.08,,16.85,910.0,7.37,5.31,10.9,10.65,9.17,1.35,12.29,5,0,OK,0.0534
TIRE_0006422,2025-03-21 09:41:00,BATCH_00163,RCP_013,PRESS_02,MACH_04,C,23.99,69.45,20.23,141.47,171.74,1.88,18.17,1091.0,7.51,4.54,11.16,10.64,7.88,0.91,19.24,4,0,OK,0.0855
TIRE_0006423,2025-03-15 14:56:00,BATCH_00063,RCP_011,PRESS_08,MACH_07,A,23.85,51.65,15.8,140.06,174.08,3.01,18.94,898.0,7.98,5.31,11.22,11.71,7.98,1.19,16.49,5,0,OK,0.0647
TIRE_0006424,2025-03-21 16:38:00,BATCH_00012,RCP_030,PRESS_05,MACH_03,A,26.29,45.88,0.13,121.28,169.09,0.9,16.73,919.0,8.08,5.32,11.45,9.1,8.45,0.77,16.78,5,0,OK,0.0318
TIRE_0006425,2025-01-06 19:45:00,BATCH_00366,RCP_016,PRESS_02,MACH_01,A,20.98,79.57,23.17,111.58,182.39,2.08,19.14,948.0,8.08,5.59,10.99,11.23,5.69,1.13,20.45,4,0,OK,0.0814
TIRE_0006426,2025-02-15 08:40:00,BATCH_00252,RCP_015,PRESS_11,MACH_07,B,28.75,38.48,27.47,109.65,178.82,2.8,18.07,943.0,7.72,5.42,10.81,8.47,4.9,1.26,10.43,4,0,OK,0.0524
TIRE_0006427,2025-06-03 10:07:00,BATCH_00122,RCP_021,PRESS_08,MACH_06,C,15.5,63.08,42.83,122.91,170.15,,17.58,914.0,8.73,5.74,11.48,8.58,8.41,0.66,,4,0,OK,0.1266
TIRE_0006428,2025-02-10 18:02:00,BATCH_00036,RCP_002,PRESS_11,MACH_07,A,29.96,36.54,1.56,142.46,174.65,2.9,18.16,950.0,8.19,5.7,11.71,13.56,7.92,0.84,33.67,5,0,OK,0.0338
TIRE_0006429,2025-03-09 09:26:00,BATCH_00324,RCP_028,PRESS_05,MACH_07,B,26.98,42.58,37.11,138.44,171.01,0.87,15.63,806.0,8.53,5.37,11.61,8.81,10.02,0.63,13.96,5,0,OK,0.111
TIRE_0006430,2025-03-24 20:59:00,BATCH_00153,RCP_028,PRESS_05,MACH_06,A,20.03,35.06,22.18,105.43,175.71,2.47,17.56,883.0,8.38,5.13,11.99,9.74,5.27,0.95,16.19,4,0,OK,0.046
TIRE_0006431,2025-05-24 16:20:00,BATCH_00310,RCP_004,PRESS_09,MACH_08,B,13.93,70.24,27.07,109.45,168.52,2.12,17.16,750.0,7.57,5.11,11.96,6.01,5.13,0.77,23.6,4,0,OK,0.1281
TIRE_0006432,2025-01-16 08:04:00,BATCH_00059,RCP_023,PRESS_05,MACH_01,A,24.62,51.65,13.41,120.74,176.73,2.73,17.4,850.0,8.06,5.19,12.21,10.56,6.77,1.52,10.11,5,0,OK,0.0526
TIRE_0006433,2025-06-13 16:29:00,BATCH_00271,RCP_009,PRESS_09,MACH_05,C,17.5,51.58,24.61,126.87,171.23,1.52,19.0,1070.0,8.15,4.63,11.22,8.89,6.44,0.84,23.93,4,0,OK,0.0719
TIRE_0006434,2025-01-30 21:35:00,BATCH_00363,RCP_007,PRESS_08,MACH_06,B,22.84,44.89,0.0,99.16,176.95,1.77,18.75,951.0,7.56,5.4,,13.73,6.26,1.2,29.92,4,0,OK,0.0411
TIRE_0006435,2025-02-28 04:30:00,BATCH_00063,RCP_011,PRESS_09,MACH_01,C,27.95,42.53,23.12,123.9,178.85,2.14,19.44,957.0,7.5,5.31,11.55,8.03,7.1,0.86,19.13,5,0,OK,0.0366
TIRE_0006436,2025-06-23 23:47:00,BATCH_00238,RCP_013,PRESS_08,MACH_01,C,20.52,56.17,8.02,116.07,179.89,3.14,18.21,844.0,8.11,5.1,11.42,8.95,7.11,0.83,5.29,4,0,OK,0.0449
TIRE_0006437,2025-01-18 02:32:00,BATCH_00343,RCP_019,PRESS_05,MACH_02,B,30.36,49.02,25.02,120.12,174.71,2.13,21.04,1023.0,8.81,4.75,11.65,8.88,8.05,1.14,,4,0,OK,0.053
TIRE_0006438,2025-02-11 02:15:00,BATCH_00044,RCP_011,PRESS_11,MACH_07,B,30.41,49.63,10.51,109.84,178.37,1.24,18.07,895.0,6.72,5.11,11.09,7.11,7.79,1.32,12.15,4,0,OK,0.0457
TIRE_0006439,2025-05-30 17:14:00,BATCH_00032,RCP_007,PRESS_03,MACH_04,B,17.52,45.37,8.87,130.6,175.37,0.86,20.54,920.0,8.38,4.6,10.92,11.22,9.54,0.95,24.23,4,0,OK,0.0994
TIRE_0006440,2025-02-12 09:30:00,BATCH_00056,RCP_002,PRESS_03,MACH_03,B,27.93,41.62,25.59,99.6,176.5,0.55,16.2,1047.0,7.44,5.66,10.99,9.2,8.41,0.8,16.39,5,0,OK,0.0388
TIRE_0006441,2025-05-29 00:23:00,BATCH_00330,RCP_017,PRESS_11,MACH_02,A,15.49,55.74,17.54,96.76,172.48,2.87,21.97,1017.0,7.95,5.09,11.39,15.13,4.86,1.06,33.61,4,0,OK,0.0958
TIRE_0006442,2025-03-17 04:57:00,BATCH_00356,RCP_030,PRESS_09,MACH_03,A,25.68,57.55,17.96,117.84,178.34,2.67,20.76,866.0,7.49,5.54,10.73,7.18,8.95,0.71,26.97,4,0,OK,0.0794
TIRE_0006443,2025-05-22 06:29:00,BATCH_00343,RCP_019,PRESS_10,MACH_06,A,16.09,79.88,21.8,105.34,179.49,2.16,18.5,893.0,8.32,5.0,11.24,9.31,9.13,0.69,21.49,3,0,OK,0.0908
TIRE_0006444,2025-03-05 03:52:00,BATCH_00198,RCP_004,PRESS_05,MACH_08,C,27.05,54.0,7.33,94.17,171.28,,17.13,1017.0,8.02,4.96,10.81,6.72,5.12,0.43,0.57,5,0,OK,0.0392
TIRE_0006445,2025-01-23 22:29:00,BATCH_00099,RCP_020,PRESS_11,MACH_06,C,28.1,47.71,25.78,104.35,177.33,0.98,20.5,1063.0,7.98,4.96,11.29,5.48,6.56,0.79,10.98,4,0,OK,0.0439
TIRE_0006446,2025-02-24 10:08:00,BATCH_00271,RCP_009,PRESS_12,MACH_08,C,28.28,51.01,25.6,115.62,174.64,2.4,21.26,991.0,8.13,5.25,11.82,8.07,5.09,0.51,11.57,5,0,OK,0.0471
TIRE_0006447,2025-04-07 13:15:00,BATCH_00116,RCP_018,PRESS_10,MACH_05,A,22.23,54.55,33.42,142.29,173.35,2.63,18.6,986.0,8.82,5.01,12.17,9.9,6.53,0.89,24.53,4,0,OK,0.1069
TIRE_0006448,2025-05-06 07:27:00,BATCH_00236,RCP_022,PRESS_10,MACH_03,B,15.45,66.3,20.72,132.94,171.26,2.32,15.98,954.0,8.84,4.96,12.07,7.01,9.62,0.92,12.28,3,0,OK,0.1708
TIRE_0006449,2025-02-01 00:52:00,BATCH_00174,RCP_022,PRESS_11,MACH_02,C,26.05,45.69,15.99,90.74,168.0,1.27,18.28,984.0,7.24,5.17,11.21,9.41,5.2,0.79,19.56,4,0,OK,0.0776
